ID,Document_ID,Type,Summary,Text,State,Project,Spawns,Covers
TC-01059,DOC-TC-0027,ALM Test Case,,Execute boundary-value testing for warning logic and verify that fallback behavior and diagnostic reporting meet the expected criteria. Any deviation shall be documented and reviewed by the responsible engineering team.,ALM_Active,Project NOVA / Variant EV-X,"PR-00364, CR-00212",
TC-01060,DOC-TC-0027,ALM Test Case,,Inject an invalid damper control condition and verify that the suspension function enters the expected degraded operating state. Applicable calibration parameters shall be documented in the configuration baseline.,ALM_Active,Project NOVA / Variant EV-X,"CR-00267, CR-00019, PR-00171",
TC-01061,DOC-TC-0027,ALM Test Case,,Verify battery response time for cell voltage evaluation against the specified timing requirement. This applies across all configured vehicle variants.,ALM_Active,Project NOVA / Variant EV-X,CR-00518,
TC-01062,DOC-TC-0027,ALM Test Case,,Restore valid thermal runaway information after a simulated fault and verify that the thermal function recovers according to the expected behavior. Applicable calibration parameters shall be documented in the configuration baseline.,Specified,Project NOVA / Variant EV-X,CR-00075,
TC-01063,DOC-TC-0027,ALM Test Case,,Confirm adas fallback behavior persists until warning logic is confirmed valid for the recovery duration. Traceability to the originating stakeholder need shall be maintained.,Specified,Project NOVA / Variant EV-X,"CR-00585, CR-00189, PR-00023",
TC-01064,DOC-TC-0027,ALM Test Case,,Validate the steering behavior for fallback with transient signal disturbances and confirm diagnostic recovery. Verification evidence shall be captured in the test execution report.,ALM_Active,Project NOVA / Variant EV-X,"PR-00360, CR-00203",
TC-01065,DOC-TC-0027,ALM Test Case,,Confirm hvac fallback behavior persists until cabin airflow is confirmed valid for the recovery duration.,Accepted,Project NOVA / Variant EV-X,CR-00389,
TC-01066,DOC-TC-0027,ALM Test Case,,Confirm charging fallback behavior persists until charge scheduling is confirmed valid for the recovery duration.,Specified,Project NOVA / Variant EV-X,CR-00599,
TC-01067,DOC-TC-0027,ALM Test Case,,Inject an invalid diagnostic session condition and verify that the vehicle network function enters the expected degraded operating state.,ALM_Active,Project NOVA / Variant EV-X,"PR-00183, PR-00068",
TC-01068,DOC-TC-0027,ALM Test Case,,Restore valid object detection information after a simulated fault and verify that the adas function recovers according to the expected behavior. Traceability to the originating stakeholder need shall be maintained.,ALM_Active,Project NOVA / Variant EV-X,"CR-00003, PR-00077, PR-00345",
TC-01069,DOC-TC-0027,ALM Test Case,,Validate that state of charge evaluation is unaffected by unrelated battery control activity. Applicable calibration parameters shall be documented in the configuration baseline.,Specified,Project NOVA / Variant EV-X,"CR-00495, PR-00091",
TC-01070,DOC-TC-0027,ALM Test Case,,Confirm that charge current diagnostic trouble codes are logged correctly during fault-injection testing. The behavior shall be verified during integration testing.,Accepted,Project NOVA / Variant EV-X,,
TC-01071,DOC-TC-0027,ALM Test Case,,Restore valid charge port information after a simulated fault and verify that the charging function recovers according to the expected behavior.,ALM_Active,Project NOVA / Variant EV-X,,
TC-01072,DOC-TC-0027,ALM Test Case,,Verify hvac response time for compressor control evaluation against the specified timing requirement.,Accepted,Project NOVA / Variant EV-X,,
TC-01073,DOC-TC-0027,ALM Test Case,,Confirm thermal fallback behavior persists until heat exchanger is confirmed valid for the recovery duration.,ALM_Active,Project NOVA / Variant EV-X,,
TC-01074,DOC-TC-0027,ALM Test Case,,Validate the vehicle network behavior for gateway routing with transient signal disturbances and confirm diagnostic recovery.,Accepted,Project NOVA / Variant EV-X,"CR-00085, PR-00406",
TC-01075,DOC-TC-0027,ALM Test Case,,Check that deceleration threshold configuration changes take effect without requiring a restart. Verification evidence shall be captured in the test execution report.,ALM_Active,Project NOVA / Variant EV-X,,
TC-01076,DOC-TC-0027,ALM Test Case,,Check that sensor fusion threshold configuration changes take effect without requiring a restart.,Specified,Project NOVA / Variant EV-X,"PR-00353, PR-00051",
TC-01077,DOC-TC-0027,ALM Test Case,,Verify that damper control status is correctly reported to the vehicle-level diagnostic manager.,Accepted,Project NOVA / Variant EV-X,,
TC-01078,DOC-TC-0027,ALM Test Case,,Verify that steering angle status is correctly reported to the vehicle-level diagnostic manager. Verification evidence shall be captured in the test execution report.,Accepted,Project NOVA / Variant EV-X,,
TC-01079,DOC-TC-0027,ALM Test Case,,Restore valid CAN bus signal information after a simulated fault and verify that the vehicle network function recovers according to the expected behavior.,Specified,Project NOVA / Variant EV-X,"CR-00659, CR-00446, PR-00342",
TC-01080,DOC-TC-0027,ALM Test Case,,Confirm hvac fallback behavior persists until defrost logic is confirmed valid for the recovery duration. Applicable calibration parameters shall be documented in the configuration baseline.,Accepted,Project NOVA / Variant EV-X,,
TC-01081,DOC-TC-0028,ALM Test Case,,"Verify driver warning and escalation logic by applying nominal, boundary, and fault-injection conditions and checking the expected system response.",Accepted,Project NOVA / Variant EV-X,"PR-00469, CR-00433",
TC-01082,DOC-TC-0028,ALM Test Case,,Validate that torque sensing evaluation is unaffected by unrelated steering control activity.,ALM_Active,Project NOVA / Variant EV-X,"CR-00667, CR-00708",
TC-01083,DOC-TC-0028,ALM Test Case,,Check that wheel slip threshold configuration changes take effect without requiring a restart. The implementation shall comply with applicable functional safety guidelines.,Accepted,Project NOVA / Variant EV-X,"CR-00198, PR-00088, CR-00544",
TC-01084,DOC-TC-0028,ALM Test Case,,Test steering behavior when the steering angle signal is lost intermittently during operation. The implementation shall comply with applicable functional safety guidelines.,Accepted,Project NOVA / Variant EV-X,"CR-00461, CR-00555, PR-00042",
TC-01085,DOC-TC-0028,ALM Test Case,,Confirm that charge scheduling diagnostic trouble codes are logged correctly during fault-injection testing. The implementation shall comply with applicable functional safety guidelines.,Accepted,Project NOVA / Variant EV-X,PR-00160,
TC-01086,DOC-TC-0028,ALM Test Case,,Validate that charge current evaluation is unaffected by unrelated battery control activity.,Accepted,Project NOVA / Variant EV-X,PR-00391,
TC-01087,DOC-TC-0028,ALM Test Case,,Validate that sensor fusion evaluation is unaffected by unrelated adas control activity.,Specified,Project NOVA / Variant EV-X,CR-00528,
TC-01088,DOC-TC-0028,ALM Test Case,,Execute boundary-value testing for charge port and verify that fallback behavior and diagnostic reporting meet the expected criteria. Verification evidence shall be captured in the test execution report.,Specified,Project NOVA / Variant EV-X,"PR-00014, CR-00034, CR-00482",
TC-01089,DOC-TC-0028,ALM Test Case,,Check that brake pressure threshold configuration changes take effect without requiring a restart.,Specified,Project NOVA / Variant EV-X,,
TC-01090,DOC-TC-0028,ALM Test Case,,Check that torque sensing threshold configuration changes take effect without requiring a restart. Any deviation shall be documented and reviewed by the responsible engineering team.,Accepted,Project NOVA / Variant EV-X,,
TC-01091,DOC-TC-0028,ALM Test Case,,Inject an invalid torque sensing condition and verify that the steering function enters the expected degraded operating state. Applicable calibration parameters shall be documented in the configuration baseline.,Specified,Project NOVA / Variant EV-X,"CR-00697, CR-00050, PR-00239",
TC-01092,DOC-TC-0028,ALM Test Case,,Validate that brake pressure evaluation is unaffected by unrelated braking control activity. Traceability to the originating stakeholder need shall be maintained.,Specified,Project NOVA / Variant EV-X,"CR-00458, PR-00027",
TC-01093,DOC-TC-0028,ALM Test Case,,Verify steering response time for fallback evaluation against the specified timing requirement. The behavior shall be verified during integration testing.,ALM_Active,Project NOVA / Variant EV-X,"PR-00399, CR-00586, PR-00314",
TC-01094,DOC-TC-0028,ALM Test Case,,Check that state of charge threshold configuration changes take effect without requiring a restart. The behavior shall be verified during integration testing.,ALM_Active,Project NOVA / Variant EV-X,CR-00657,
TC-01095,DOC-TC-0028,ALM Test Case,,Confirm battery fallback behavior persists until charge current is confirmed valid for the recovery duration. Verification evidence shall be captured in the test execution report.,Specified,Project NOVA / Variant EV-X,CR-00666,
TC-01096,DOC-TC-0028,ALM Test Case,,Confirm charging fallback behavior persists until AC charging is confirmed valid for the recovery duration. The implementation shall comply with applicable functional safety guidelines.,ALM_Active,Project NOVA / Variant EV-X,PR-00461,
TC-01097,DOC-TC-0028,ALM Test Case,,Inject an invalid wheel speed condition and verify that the braking function enters the expected degraded operating state. The implementation shall comply with applicable functional safety guidelines.,Accepted,Project NOVA / Variant EV-X,,
TC-01098,DOC-TC-0028,ALM Test Case,,Confirm adas fallback behavior persists until sensor fusion is confirmed valid for the recovery duration.,Specified,Project NOVA / Variant EV-X,"CR-00104, PR-00299, CR-00541",
TC-01099,DOC-TC-0028,ALM Test Case,,Check that charge port threshold configuration changes take effect without requiring a restart. The implementation shall comply with applicable functional safety guidelines.,Accepted,Project NOVA / Variant EV-X,"CR-00763, PR-00130",
TC-01100,DOC-TC-0028,ALM Test Case,,"Verify axle load estimation by applying nominal, boundary, and fault-injection conditions and checking the expected system response.",ALM_Active,Project NOVA / Variant EV-X,"CR-00591, CR-00388",
TC-01101,DOC-TC-0028,ALM Test Case,,Validate the battery behavior for cell voltage with transient signal disturbances and confirm diagnostic recovery. Any deviation shall be documented and reviewed by the responsible engineering team.,Specified,Project NOVA / Variant EV-X,PR-00307,
TC-01102,DOC-TC-0028,ALM Test Case,,"Verify inter-domain gateway message routing by applying nominal, boundary, and fault-injection conditions and checking the expected system response. Any deviation shall be documented and reviewed by the responsible engineering team.",Accepted,Project NOVA / Variant EV-X,"CR-00251, PR-00136, CR-00081",
TC-01103,DOC-TC-0028,ALM Test Case,,Execute boundary-value testing for charge current and verify that fallback behavior and diagnostic reporting meet the expected criteria. The implementation shall comply with applicable functional safety guidelines.,Accepted,Project NOVA / Variant EV-X,"CR-00676, PR-00309",
