Baseline_ID,Release_ID,Artifact_ID,Artifact_Type,Document_ID,Project,Membership_Source
BL-REL-00035,REL-00035,TC-00795,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,TC-00795,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,TC-00796,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00009,REL-00009,TC-00796,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,TC-00796,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00044,REL-00044,TC-00796,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,TC-00797,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-00797,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,TC-00797,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00040,REL-00040,TC-00797,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00044,REL-00044,TC-00797,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00013,REL-00013,TC-00798,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00019,REL-00019,TC-00798,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00027,REL-00027,TC-00798,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00007,REL-00007,TC-00799,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00031,REL-00031,TC-00799,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00035,REL-00035,TC-00799,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,TC-00799,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,TC-00800,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00029,REL-00029,TC-00800,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,TC-00800,ALM Test Case,DOC-TC-0020,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00002,REL-00002,TC-00801,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-00801,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,TC-00802,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,TC-00802,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00020,REL-00020,TC-00803,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,TC-00803,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00042,REL-00042,TC-00803,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00012,REL-00012,TC-00804,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00041,REL-00041,TC-00804,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,TC-00804,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00049,REL-00049,TC-00804,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00004,REL-00004,TC-00805,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00018,REL-00018,TC-00805,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00009,REL-00009,TC-00806,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00035,REL-00035,TC-00806,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,TC-00806,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00020,REL-00020,TC-00807,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,TC-00807,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,TC-00807,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00018,REL-00018,TC-00808,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00020,REL-00020,TC-00808,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00024,REL-00024,TC-00808,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00042,REL-00042,TC-00809,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00044,REL-00044,TC-00809,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00005,REL-00005,TC-00810,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00010,REL-00010,TC-00810,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00011,REL-00011,TC-00810,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00024,REL-00024,TC-00810,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00046,REL-00046,TC-00810,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00034,REL-00034,TC-00811,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00036,REL-00036,TC-00811,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00044,REL-00044,TC-00811,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00045,REL-00045,TC-00811,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,TC-00811,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00011,REL-00011,TC-00812,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00025,REL-00025,TC-00812,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00028,REL-00028,TC-00813,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00029,REL-00029,TC-00814,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,TC-00814,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,TC-00815,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,TC-00815,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00008,REL-00008,TC-00816,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,TC-00816,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-00816,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-00816,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00030,REL-00030,TC-00817,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00047,REL-00047,TC-00817,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,TC-00817,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,TC-00817,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00040,REL-00040,TC-00818,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00049,REL-00049,TC-00818,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00003,REL-00003,TC-00819,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00031,REL-00031,TC-00819,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00040,REL-00040,TC-00819,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00047,REL-00047,TC-00819,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,TC-00819,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00017,REL-00017,TC-00820,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00004,REL-00004,TC-00821,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,TC-00821,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00030,REL-00030,TC-00821,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00018,REL-00018,TC-00822,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00041,REL-00041,TC-00822,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00045,REL-00045,TC-00822,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00021,REL-00021,TC-00823,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00005,REL-00005,TC-00824,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,TC-00824,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-00824,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00028,REL-00028,TC-00824,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,TC-00824,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00028,REL-00028,TC-00825,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00038,REL-00038,TC-00825,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00008,REL-00008,TC-00826,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00010,REL-00010,TC-00826,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00014,REL-00014,TC-00826,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00031,REL-00031,TC-00826,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00002,REL-00002,TC-00827,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00023,REL-00023,TC-00827,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00040,REL-00040,TC-00827,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00026,REL-00026,TC-00828,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00037,REL-00037,TC-00828,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00048,REL-00048,TC-00828,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00020,REL-00020,TC-00829,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00029,REL-00029,TC-00829,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00032,REL-00032,TC-00829,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00014,REL-00014,TC-00830,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00032,REL-00032,TC-00830,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00034,REL-00034,TC-00830,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00039,REL-00039,TC-00831,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,TC-00831,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00001,REL-00001,TC-00832,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00010,REL-00010,TC-00832,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00016,REL-00016,TC-00832,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00017,REL-00017,TC-00832,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00020,REL-00020,TC-00832,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00026,REL-00026,TC-00832,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,TC-00833,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00008,REL-00008,TC-00833,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,TC-00833,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00041,REL-00041,TC-00833,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00023,REL-00023,TC-00834,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00040,REL-00040,TC-00834,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00047,REL-00047,TC-00834,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,TC-00835,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,TC-00835,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00016,REL-00016,TC-00835,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00020,REL-00020,TC-00835,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00043,REL-00043,TC-00835,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00026,REL-00026,TC-00836,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00033,REL-00033,TC-00836,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00003,REL-00003,TC-00837,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00004,REL-00004,TC-00837,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,TC-00837,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00028,REL-00028,TC-00837,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00006,REL-00006,TC-00838,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00027,REL-00027,TC-00838,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00037,REL-00037,TC-00838,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,TC-00838,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00018,REL-00018,TC-00839,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00024,REL-00024,TC-00839,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00031,REL-00031,TC-00839,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00042,REL-00042,TC-00840,ALM Test Case,DOC-TC-0021,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00041,REL-00041,TC-00841,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,TC-00841,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00007,REL-00007,TC-00842,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00009,REL-00009,TC-00842,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00012,REL-00012,TC-00842,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00013,REL-00013,TC-00842,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00022,REL-00022,TC-00842,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00030,REL-00030,TC-00842,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00009,REL-00009,TC-00843,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00027,REL-00027,TC-00843,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00043,REL-00043,TC-00843,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00008,REL-00008,TC-00844,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,TC-00844,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00049,REL-00049,TC-00844,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,TC-00844,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00020,REL-00020,TC-00845,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00011,REL-00011,TC-00846,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-00846,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00020,REL-00020,TC-00846,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,TC-00846,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00002,REL-00002,TC-00847,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00043,REL-00043,TC-00847,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00045,REL-00045,TC-00847,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,TC-00847,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00018,REL-00018,TC-00848,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00031,REL-00031,TC-00848,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00044,REL-00044,TC-00848,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00045,REL-00045,TC-00848,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00034,REL-00034,TC-00849,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00036,REL-00036,TC-00849,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00037,REL-00037,TC-00849,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00020,REL-00020,TC-00850,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00037,REL-00037,TC-00850,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00046,REL-00046,TC-00850,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00048,REL-00048,TC-00850,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00005,REL-00005,TC-00851,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00021,REL-00021,TC-00851,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00033,REL-00033,TC-00851,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00050,REL-00050,TC-00851,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00006,REL-00006,TC-00852,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00017,REL-00017,TC-00852,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00045,REL-00045,TC-00852,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00004,REL-00004,TC-00853,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00025,REL-00025,TC-00853,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00040,REL-00040,TC-00853,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,CR/PR Release Traceability
BL-REL-00042,REL-00042,TC-00853,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00043,REL-00043,TC-00853,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00050,REL-00050,TC-00853,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00041,REL-00041,TC-00854,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
BL-REL-00050,REL-00050,TC-00854,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Carry Forward
BL-REL-00003,REL-00003,TC-00855,ALM Test Case,DOC-TC-0022,Project NOVA / Variant EV-X,Historical Lifecycle
